corpus,document,doc_type,tier,field,field_type,predicted_value,truth_value,grounding_score,extraction_score,correct,min_score
generated,statement_01,statement,t2,transactions[].description,text,SALARY PAYMENT RUN 08,SALARY PAYMENT RUN 08,0.84,0.84,True,0.84
generated,statement_01,statement,t2,transactions[].amount,money,-13397.28,-13397.28,0.36,0.36,True,0.36
generated,statement_01,statement,t2,transactions[].balance,money,72673.30,72673.30,0.82,0.82,True,0.82
generated,statement_01,statement,t3,bank_name,text,First Meridian Bank,First Meridian Bank,0.98,0.98,True,0.98
generated,statement_01,statement,t3,account_holder,text,Vantor Systems GmbH,Vantor Systems GmbH,0.94,0.93,True,0.93
generated,statement_01,statement,t3,account_number,id,18-91128-342,18-61128-349,0.52,0.45,False,0.45
generated,statement_01,statement,t3,currency,code,USD,USD,0.78,0.78,True,0.78
generated,statement_01,statement,t3,statement_period_start,date,2026-07-01,2026-07-01,0.42,0.35,True,0.35
generated,statement_01,statement,t3,statement_period_end,date,2026-07-31,2026-07-31,0.42,0.35,True,0.35
generated,statement_01,statement,t3,opening_balance,money,584426.72,84429.72,0.72,0.7,False,0.7
generated,statement_01,statement,t3,closing_balance,money,572673.30,72673.30,0.88,0.88,False,0.88
generated,statement_01,statement,t3,transactions[].date,date,2026-07-11,2026-07-11,0.38,0.32,True,0.32
generated,statement_01,statement,t3,transactions[].description,text,DIRECT DEBIT BRITISH GAS,DIRECT DEBIT BRITISH GAS,0.84,0.84,True,0.84
generated,statement_01,statement,t3,transactions[].amount,money,-262.53,-262.53,0.58,0.52,True,0.52
generated,statement_01,statement,t3,transactions[].balance,money,584164.19,84167.19,0.72,0.7,False,0.7
generated,statement_01,statement,t3,transactions[].date,date,2026-07-18,2026-07-18,0.36,0.3,True,0.3
generated,statement_01,statement,t3,transactions[].description,text,FEE MONTHLY ACCOUNT CHARGE,FEE MONTHLY ACCOUNT CHARGE,0.82,0.82,True,0.82
generated,statement_01,statement,t3,transactions[].amount,money,-40.00,-42.88,0.3,0.26,False,0.26
generated,statement_01,statement,t3,transactions[].balance,money,584124.19,84124.31,0.66,0.64,False,0.64
generated,statement_01,statement,t3,transactions[].date,date,2026-07-26,2026-07-26,0.34,0.28,True,0.28
generated,statement_01,statement,t3,transactions[].description,text,STANDING ORDER OFFICE RENT,STANDING ORDER OFFICE RENT,0.8,0.8,True,0.8
generated,statement_01,statement,t3,transactions[].amount,money,-1815.11,-1815.22,0.22,0.2,False,0.2
generated,statement_01,statement,t3,transactions[].balance,money,582309.08,82309.09,0.62,0.6,False,0.6
generated,statement_01,statement,t3,transactions[].date,date,2026-07-27,2026-07-27,0.3,0.26,True,0.26
generated,statement_01,statement,t3,transactions[].description,text,CHEQUE DEPOSIT 008187,CHEQUE DEPOSIT 004187,0.76,0.76,False,0.76
generated,statement_01,statement,t3,transactions[].amount,money,3791.10,3841.01,0.18,0.16,False,0.16
generated,statement_01,statement,t3,transactions[].balance,money,586100.18,86150.10,0.56,0.54,False,0.54
generated,statement_01,statement,t3,transactions[].date,date,2026-07-28,2026-07-29,0.3,0.26,False,0.26
generated,statement_01,statement,t3,transactions[].description,text,CARD PURCHASE 4412 UBER,CARD PURCHASE 4412 UBER,0.78,0.78,True,0.78
generated,statement_01,statement,t3,transactions[].amount,money,-20.50,-79.52,0.24,0.22,False,0.22
generated,statement_01,statement,t3,transactions[].balance,money,586079.68,86070.58,0.54,0.52,False,0.52
generated,statement_01,statement,t3,transactions[].date,date,2026-07-29,2026-07-29,0.32,0.28,True,0.28
generated,statement_01,statement,t3,transactions[].description,text,SALARY PAYMENT RUN 08,SALARY PAYMENT RUN 08,0.8,0.8,True,0.8
generated,statement_01,statement,t3,transactions[].amount,money,-13406.38,-13397.28,0.6,0.56,False,0.56
generated,statement_01,statement,t3,transactions[].balance,money,572673.30,72673.30,0.88,0.88,False,0.88
generated,statement_02,statement,t0,bank_name,text,Caldera Savings & Trust,Caldera Savings & Trust,0.998,0.998,True,0.998
generated,statement_02,statement,t0,account_holder,text,Pellham & Rowe Associates,Pellham & Rowe Associates,0.998,0.998,True,0.998
generated,statement_02,statement,t0,account_number,id,93-17708-299,93-17708-299,0.998,0.998,True,0.998
generated,statement_02,statement,t0,currency,code,USD,USD,0.998,0.998,True,0.998
generated,statement_02,statement,t0,statement_period_start,date,2026-01-01,2026-01-01,0.94,0.996,True,0.94
generated,statement_02,statement,t0,statement_period_end,date,2026-01-31,2026-01-31,0.94,0.996,True,0.94
generated,statement_02,statement,t0,opening_balance,money,57883.54,57883.54,0.998,0.998,True,0.998
generated,statement_02,statement,t0,closing_balance,money,45362.73,45362.73,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-02,2026-01-02,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,SALARY PAYMENT RUN 08,SALARY PAYMENT RUN 08,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,-22007.23,-22007.23,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,35876.31,35876.31,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-23,2026-01-23,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,CARD PURCHASE 4412 STAPLES,CARD PURCHASE 4412 STAPLES,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,-167.54,-167.54,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,35708.77,35708.77,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-23,2026-01-23,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,BACS CREDIT MERIDIAN PRINT,BACS CREDIT MERIDIAN PRINT,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,6230.10,6230.10,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,41938.87,41938.87,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-27,2026-01-27,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,DIRECT DEBIT BRITISH GAS,DIRECT DEBIT BRITISH GAS,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,-515.53,-515.53,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,41423.34,41423.34,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-28,2026-01-28,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,CARD PURCHASE 4412 UBER,CARD PURCHASE 4412 UBER,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,-38.91,-38.91,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,41384.43,41384.43,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].date,date,2026-01-30,2026-01-30,0.94,0.996,True,0.94
generated,statement_02,statement,t0,transactions[].description,text,TRANSFER IN REF INV-2291,TRANSFER IN REF INV-2291,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].amount,money,3978.30,3978.30,0.998,0.998,True,0.998
generated,statement_02,statement,t0,transactions[].balance,money,45362.73,45362.73,0.998,0.998,True,0.998
generated,statement_02,statement,t1,bank_name,text,Caldera Savings & Trust,Caldera Savings & Trust,0.998,0.998,True,0.998
generated,statement_02,statement,t1,account_holder,text,Pellham & Rowe Associates,Pellham & Rowe Associates,0.997,0.997,True,0.997
generated,statement_02,statement,t1,account_number,id,93-17708-299,93-17708-299,0.997,0.997,True,0.997
generated,statement_02,statement,t1,currency,code,USD,USD,0.998,0.998,True,0.998
generated,statement_02,statement,t1,statement_period_start,date,2026-01-01,2026-01-01,0.94,0.996,True,0.94
generated,statement_02,statement,t1,statement_period_end,date,2026-01-31,2026-01-31,0.94,0.996,True,0.94
generated,statement_02,statement,t1,opening_balance,money,57883.54,57883.54,0.997,0.997,True,0.997
generated,statement_02,statement,t1,closing_balance,money,45362.73,45362.73,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-02,2026-01-02,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,SALARY PAYMENT RUN 08,SALARY PAYMENT RUN 08,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].amount,money,-22007.23,-22007.23,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,35876.31,35876.31,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-23,2026-01-23,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,CARD PURCHASE 4412 STAPLES,CARD PURCHASE 4412 STAPLES,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].amount,money,-167.54,-167.54,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,35708.77,35708.77,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-23,2026-01-23,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,BACS CREDIT MERIDIAN PRINT,BACS CREDIT MERIDIAN PRINT,0.996,0.996,True,0.996
generated,statement_02,statement,t1,transactions[].amount,money,6230.10,6230.10,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,41938.87,41938.87,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-27,2026-01-27,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,DIRECT DEBIT BRITISH GAS,DIRECT DEBIT BRITISH GAS,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].amount,money,-515.53,-515.53,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,41423.34,41423.34,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-28,2026-01-28,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,CARD PURCHASE 4412 UBER,CARD PURCHASE 4412 UBER,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].amount,money,-38.91,-38.91,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,41384.43,41384.43,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].date,date,2026-01-30,2026-01-30,0.995,0.995,True,0.995
generated,statement_02,statement,t1,transactions[].description,text,TRANSFER IN REF INV-2291,TRANSFER IN REF INV-2291,0.996,0.996,True,0.996
generated,statement_02,statement,t1,transactions[].amount,money,3978.30,3978.30,0.997,0.997,True,0.997
generated,statement_02,statement,t1,transactions[].balance,money,45362.73,45362.73,0.997,0.997,True,0.997
generated,statement_02,statement,t2,bank_name,text,Caldera Savings & Trust,Caldera Savings & Trust,0.98,0.98,True,0.98
generated,statement_02,statement,t2,account_holder,text,Pelham & Rowe Associates,Pellham & Rowe Associates,0.82,0.84,False,0.82
generated,statement_02,statement,t2,account_number,id,93-17708-299,93-17708-299,0.62,0.62,True,0.62
generated,statement_02,statement,t2,currency,code,USD,USD,0.88,0.95,True,0.88
generated,statement_02,statement,t2,statement_period_start,date,2026-01-01,2026-01-01,0.76,0.9,True,0.76
generated,statement_02,statement,t2,statement_period_end,date,2026-01-31,2026-01-31,0.76,0.9,True,0.76
generated,statement_02,statement,t2,opening_balance,money,57883.54,57883.54,0.72,0.9,True,0.72
generated,statement_02,statement,t2,closing_balance,money,45362.73,45362.73,0.72,0.9,True,0.72
generated,statement_02,statement,t2,transactions[].date,date,2026-01-02,2026-01-02,0.58,0.78,True,0.58
generated,statement_02,statement,t2,transactions[].description,text,SALARY PAYMENT RUN 08,SALARY PAYMENT RUN 08,0.84,0.9,True,0.84
generated,statement_02,statement,t2,transactions[].amount,money,-22007.23,-22007.23,0.54,0.72,True,0.54
generated,statement_02,statement,t2,transactions[].balance,money,35876.31,35876.31,0.54,0.72,True,0.54
generated,statement_02,statement,t2,transactions[].date,date,2026-01-23,2026-01-23,0.55,0.76,True,0.55
generated,statement_02,statement,t2,transactions[].description,text,CARD PURCHASE 4412 STAPLES,CARD PURCHASE 4412 STAPLES,0.82,0.88,True,0.82
generated,statement_02,statement,t2,transactions[].amount,money,-167.54,-167.54,0.5,0.7,True,0.5
generated,statement_02,statement,t2,transactions[].balance,money,35708.77,35708.77,0.5,0.7,True,0.5
generated,statement_02,statement,t2,transactions[].date,date,2026-01-25,2026-01-23,0.55,0.76,False,0.55
generated,statement_02,statement,t2,transactions[].description,text,BACS CREDIT MERIDIAN PRINT,BACS CREDIT MERIDIAN PRINT,0.82,0.88,True,0.82
generated,statement_02,statement,t2,transactions[].amount,money,6230.10,6230.10,0.5,0.7,True,0.5
generated,statement_02,statement,t2,transactions[].balance,money,41938.87,41938.87,0.5,0.7,True,0.5
generated,statement_02,statement,t2,transactions[].date,date,2026-01-27,2026-01-27,0.55,0.76,True,0.55
generated,statement_02,statement,t2,transactions[].description,text,DIRECT DEBIT BRITISH GAS,DIRECT DEBIT BRITISH GAS,0.78,0.86,True,0.78
generated,statement_02,statement,t2,transactions[].amount,money,-515.53,-515.53,0.48,0.68,True,0.48
generated,statement_02,statement,t2,transactions[].balance,money,41423.34,41423.34,0.48,0.68,True,0.48
generated,statement_02,statement,t2,transactions[].date,date,2026-01-28,2026-01-28,0.55,0.76,True,0.55
generated,statement_02,statement,t2,transactions[].description,text,CARD PURCHASE 4412 UBER,CARD PURCHASE 4412 UBER,0.8,0.88,True,0.8
generated,statement_02,statement,t2,transactions[].amount,money,-38.91,-38.91,0.48,0.68,True,0.48
generated,statement_02,statement,t2,transactions[].balance,money,41384.43,41384.43,0.48,0.68,True,0.48
generated,statement_02,statement,t2,transactions[].date,date,2026-01-30,2026-01-30,0.55,0.76,True,0.55
generated,statement_02,statement,t2,transactions[].description,text,TRANSFER IN REF INV-2291,TRANSFER IN REF INV-2291,0.78,0.86,True,0.78
generated,statement_02,statement,t2,transactions[].amount,money,3978.30,3978.30,0.48,0.68,True,0.48
generated,statement_02,statement,t2,transactions[].balance,money,45362.73,45362.73,0.72,0.9,True,0.72
generated,statement_02,statement,t3,bank_name,text,Caldera Savings & Trust,Caldera Savings & Trust,0.98,0.98,True,0.98
generated,statement_02,statement,t3,account_holder,text,Pelham & Rowe Associates,Pellham & Rowe Associates,0.95,0.95,False,0.95
generated,statement_02,statement,t3,account_number,id,86-17708 299,93-17708-299,0.55,0.55,False,0.55
generated,statement_02,statement,t3,currency,code,USD,USD,0.72,0.72,True,0.72
generated,statement_02,statement,t3,statement_period_start,date,2026-01-01,2026-01-01,0.68,0.68,True,0.68
generated,statement_02,statement,t3,statement_period_end,date,2026-01-31,2026-01-31,0.68,0.68,True,0.68
generated,statement_02,statement,t3,opening_balance,money,557963.54,57883.54,0.88,0.88,False,0.88
generated,statement_02,statement,t3,closing_balance,money,545362.75,45362.73,0.92,0.92,False,0.92
generated,statement_02,statement,t3,transactions[].date,date,2026-01-20,2026-01-02,0.9,0.9,False,0.9
generated,statement_02,statement,t3,transactions[].description,text,SALARY PAYMENT RUN 06,SALARY PAYMENT RUN 08,0.94,0.94,False,0.94
generated,statement_02,statement,t3,transactions[].amount,money,-22087.23,-22007.23,0.78,0.78,False,0.78
generated,statement_02,statement,t3,transactions[].balance,money,535876.31,35876.31,0.86,0.86,False,0.86
generated,statement_02,statement,t3,transactions[].date,date,2026-01-23,2026-01-23,0.82,0.82,True,0.82
generated,statement_02,statement,t3,transactions[].description,text,CARD PURCHASE 4412 STAPLES,CARD PURCHASE 4412 STAPLES,0.92,0.92,True,0.92
generated,statement_02,statement,t3,transactions[].amount,money,-167.54,-167.54,0.62,0.62,True,0.62
generated,statement_02,statement,t3,transactions[].balance,money,535708.77,35708.77,0.84,0.84,False,0.84
generated,statement_02,statement,t3,transactions[].date,date,2026-01-25,2026-01-23,0.8,0.8,False,0.8
generated,statement_02,statement,t3,transactions[].description,text,BACS CREDIT MERIDIAN PRINT,BACS CREDIT MERIDIAN PRINT,0.88,0.88,True,0.88
generated,statement_02,statement,t3,transactions[].amount,money,6230.10,6230.10,0.58,0.58,True,0.58
generated,statement_02,statement,t3,transactions[].balance,money,541938.87,41938.87,0.32,0.32,False,0.32
generated,statement_02,statement,t3,transactions[].date,date,2026-01-27,2026-01-27,0.78,0.78,True,0.78
generated,statement_02,statement,t3,transactions[].description,text,DIRECT DEBIT BRITISH GAS,DIRECT DEBIT BRITISH GAS,0.9,0.9,True,0.9
generated,statement_02,statement,t3,transactions[].amount,money,-535.53,-515.53,0.42,0.42,False,0.42
generated,statement_02,statement,t3,transactions[].balance,money,541403.34,41423.34,0.72,0.72,False,0.72
generated,statement_02,statement,t3,transactions[].date,date,2026-01-28,2026-01-28,0.76,0.76,True,0.76
generated,statement_02,statement,t3,transactions[].description,text,CARD PURCHASE 4412 UBER,CARD PURCHASE 4412 UBER,0.9,0.9,True,0.9
